loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
787,787,6,119399.95,3.891,25,300,Graduate Student Loan,Carleton University,Ottawa,Ontario,134335.6813933121,14935.73139331209,88.88,2021-07-02,2023-05-09,2046-07-02,104655.83,Active,Canada Student Loans Program,3,623.07,0
788,788,25,277940.54,4.08,15,180,Professional Student Loan,McGill University,Montreal,Quebec,323841.60555108276,45901.06555108278,85.83,2024-12-02,2025-01-09,2039-12-02,266546.75,Active,Scotiabank Student Line of Credit,5,2067.05,6
789,789,37,184665.24,7.432,25,300,Education Line of Credit,Dalhousie University,Halifax,Nova Scotia,264254.4488364122,79589.20883641223,69.88,2022-08-02,2024-09-10,2047-08-02,173939.5,In Forbearance,TD Student Line of Credit,3,1356.5,0
790,790,30,114321.45,7.39,15,180,Education Line of Credit,York University,Toronto,Ontario,140739.88336975902,26418.43336975902,81.23,2025-12-02,2026-01-19,2040-12-02,114321.45,In Grace Period,TD Student Line of Credit,2,1052.64,12
791,791,23,93008.47,9.207,25,300,Parent PLUS Loan,McMaster University,Hamilton,Ontario,121952.07214375601,28943.602143756012,76.27,2021-11-02,2022-09-08,2046-11-02,89164.25,Active,RBC Student Banking,2,793.75,12
792,792,20,190028.85,3.586,20,240,Student Loan,NAIT,Edmonton,Alberta,214105.00275870826,24076.152758708253,88.75,2021-05-02,2023-09-04,2041-05-02,162690.73,Active,CIBC,3,1110.51,12
793,793,7,111828.28,7.287,20,240,Parent PLUS Loan,University of Waterloo,Waterloo,Ontario,168394.40406867414,56566.12406867414,66.41,2025-05-02,2025-06-06,2045-05-02,110779.14,In Forbearance,RBC Student Banking,2,886.37,6
794,794,14,100316.63,8.773,25,300,Private Education Loan,University of Alberta,Edmonton,Alberta,129929.00285729674,29612.372857296737,77.21,2022-11-02,2023-09-05,2047-11-02,97327.21,Active,Provincial Student Aid,2,826.31,12
795,795,35,328210.32,11.052,25,300,Private Education Loan,University of Waterloo,Waterloo,Ontario,483248.1433212742,155037.8233212742,67.92,2021-05-02,2023-05-14,2046-05-02,316141.78,Active,Scotiabank Student Line of Credit,5,3229.18,12
796,796,1,211967.66,3.616,25,300,Professional Student Loan,University of Ottawa,Ottawa,Ontario,238780.09327746928,26812.433277469274,88.77,2026-04-02,2026-05-27,2051-04-02,211967.66,In Grace Period,TD Student Line of Credit,5,1074.39,12
797,797,24,80666.29,7.595,15,180,Education Line of Credit,University of Victoria,Victoria,British Columbia,114146.71323658073,33480.42323658074,70.67,2023-02-02,2023-04-07,2038-02-02,73861.69,Active,Bank of Montreal,2,752.15,12
798,798,18,95137.06,3.751,20,240,Professional Student Loan,University of Ottawa,Ottawa,Ontario,141341.84573327692,46204.78573327692,67.31,2025-09-02,2025-11-02,2045-09-02,93252.4,Active,BMO Student Banking Program,3,564.11,0
799,799,23,233106.65,3.827,15,180,Professional Student Loan,University of Waterloo,Waterloo,Ontario,286831.08001817635,53724.430018176354,81.27,2026-01-02,2026-03-03,2041-01-02,230215.33,Active,BMO Student Banking Program,3,1704.12,0
800,800,12,265366.67,4.335,15,180,Graduate Student Loan,Ryerson University,Toronto,Ontario,325194.3824102273,59827.71241022734,81.6,2022-04-02,2023-09-03,2037-04-02,217878.79,In Forbearance,Bank of Montreal,4,2007.73,6
801,801,16,258052.3,4.255,25,300,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,374477.38036664866,116425.08036664868,68.91,2018-06-02,2024-09-11,2043-06-02,203529.97,Active,TD Student Line of Credit,5,1398.69,0
802,802,40,228709.12,7.313,25,300,Education Line of Credit,York University,Toronto,Ontario,287437.8115375198,58728.6915375198,79.57,2024-03-02,2024-04-17,2049-03-02,225086.37,Active,RBC Student Banking,5,1662.42,12
803,803,35,112479.13,4.357,25,300,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,179128.05080298922,66648.92080298922,62.79,2024-09-02,2024-11-17,2049-09-02,108401.02,Active,BMO Student Banking Program,2,616.1,0
804,804,19,127448.0,3.608,20,240,Student Loan,University of Alberta,Edmonton,Alberta,150085.85185994458,22637.85185994458,84.92,2024-04-02,2024-05-19,2044-04-02,123018.68,Active,Canada Student Loans Program,2,746.24,12
805,805,16,97559.09,4.602,20,240,Professional Student Loan,Memorial University,St. John's,Newfoundland,155096.6091764156,57537.519176415604,62.9,2025-02-02,2025-03-31,2045-02-02,97061.23,Active,Scotiabank Student Line of Credit,2,622.59,12
806,806,6,178274.93,7.042,25,300,Education Line of Credit,University of Waterloo,Waterloo,Ontario,206439.0678589713,28164.137858971313,86.36,2024-06-02,2024-07-30,2049-06-02,173157.15,Active,CIBC,3,1264.79,0
807,807,30,145261.0,10.523,20,240,Parent PLUS Loan,University of British Columbia,Vancouver,British Columbia,225965.04262959174,80704.04262959174,64.28,2023-09-02,2023-10-09,2043-09-02,138927.46,Active,RBC Student Banking,4,1452.5,0
808,808,35,153515.77,3.352,25,300,Student Loan,Dalhousie University,Halifax,Nova Scotia,202372.67973453848,48856.909734538494,75.86,2020-06-02,2023-05-01,2045-06-02,127830.09,In Forbearance,TD Student Line of Credit,3,756.4,0
809,809,2,253827.54,4.232,25,300,Student Loan,University of Waterloo,Waterloo,Ontario,288572.2714607152,34744.73146071521,87.96,2022-02-02,2023-09-02,2047-02-02,234452.76,Active,Royal Bank of Canada,5,1372.52,12
810,810,7,114556.16,10.534,15,180,Parent PLUS Loan,NAIT,Edmonton,Alberta,133939.97147497162,19383.81147497162,85.53,2024-12-02,2025-01-19,2039-12-02,110057.62,Active,Royal Bank of Canada,2,1268.72,0
811,811,30,246019.64,3.201,25,300,Student Loan,University of Calgary,Calgary,Alberta,281050.100379765,35030.46037976496,87.54,2019-06-02,2022-01-04,2044-06-02,196270.4,Active,Scotiabank Student Line of Credit,5,1192.54,0
812,812,16,321373.64,11.72,15,180,Private Education Loan,McGill University,Montreal,Quebec,429410.7023179052,108037.06231790519,74.84,2018-08-02,2024-09-14,2033-08-02,231464.33,Active,Bank of Nova Scotia,5,3799.32,6
813,813,32,74793.88,10.874,15,180,Parent PLUS Loan,McGill University,Montreal,Quebec,97370.66885261358,22576.78885261358,76.81,2025-04-02,2025-05-06,2040-04-02,73772.35,Active,Bank of Montreal,2,844.2,6
814,814,22,357709.66,10.853,15,180,Private Education Loan,University of British Columbia,Vancouver,British Columbia,441747.6389333258,84037.97893332585,80.98,2022-07-02,2023-01-13,2037-07-02,327199.66,Active,Scotiabank Student Line of Credit,5,4032.76,12
815,815,28,287503.03,8.356,20,240,Parent PLUS Loan,Carleton University,Ottawa,Ontario,424184.7069542117,136681.67695421167,67.78,2023-06-02,2023-08-13,2043-06-02,276444.21,Active,National Bank of Canada,5,2468.88,12
816,816,23,94366.17,4.909,15,180,Professional Student Loan,Carleton University,Ottawa,Ontario,138044.25678409444,43678.08678409444,68.36,2026-02-02,2026-03-26,2041-02-02,94366.17,In Grace Period,TD Canada Trust,3,741.78,12
817,817,17,300619.19,7.205,25,300,Education Line of Credit,Dalhousie University,Halifax,Nova Scotia,375532.22589008213,74913.03589008213,80.05,2022-08-02,2024-09-10,2047-08-02,282590.54,Active,Canada Student Loans Program,5,2164.19,0
818,818,29,255781.2,3.796,25,300,Student Loan,Memorial University,St. John's,Newfoundland,374871.08451620874,119089.88451620872,68.23,2019-10-02,2022-01-01,2044-10-02,213783.67,Active,CIBC,5,1321.46,6
819,819,36,251462.86,3.829,25,300,Graduate Student Loan,Ryerson University,Toronto,Ontario,281402.25311853027,29939.39311853028,89.36,2023-07-02,2023-09-05,2048-07-02,234046.51,Active,Royal Bank of Canada,4,1303.69,0
820,820,42,125276.64,5.719,25,300,Education Line of Credit,Ryerson University,Toronto,Ontario,141350.25671440118,16073.616714401185,88.63,2022-08-02,2023-05-12,2047-08-02,118769.11,Active,Scotiabank Student Line of Credit,3,785.78,12
821,821,23,139439.06,4.516,25,300,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,188889.67568335944,49450.61568335944,73.82,2023-12-02,2024-02-04,2048-12-02,132025.61,Active,National Bank of Canada,4,776.31,0
822,822,16,297343.2,5.258,20,240,Education Line of Credit,University of Victoria,Victoria,British Columbia,331161.905914529,33818.70591452898,89.79,2025-09-02,2025-10-16,2045-09-02,296641.1,Active,BMO Student Banking Program,4,2004.96,6
823,823,22,116630.35,4.419,20,240,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,161692.61777940462,45062.26777940462,72.13,2021-05-02,2024-09-10,2041-05-02,98916.56,Active,Provincial Student Aid,3,732.77,6
824,824,10,65057.29,4.423,20,240,Graduate Student Loan,McGill University,Montreal,Quebec,101656.53780445148,36599.24780445148,64.0,2023-06-02,2023-07-10,2043-06-02,58944.26,Active,National Bank of Canada,2,408.89,0
825,825,33,100102.93,10.926,15,180,Parent PLUS Loan,Concordia University,Montreal,Quebec,151146.1137987047,51043.183798704704,66.23,2022-05-02,2023-01-06,2037-05-02,91013.52,Active,Bank of Nova Scotia,2,1133.12,12
826,826,24,308702.9,11.722,20,240,Private Education Loan,Memorial University,St. John's,Newfoundland,350798.74174659536,42095.84174659534,88.0,2023-11-02,2023-12-04,2043-11-02,300394.36,Active,TD Student Line of Credit,4,3339.45,6
827,827,24,130538.52,4.67,15,180,Student Loan,University of Calgary,Calgary,Alberta,193700.8132863791,63162.29328637909,67.39,2025-08-02,2025-09-12,2040-08-02,129532.61,Active,Provincial Student Aid,3,1009.99,6
828,828,35,336945.93,5.68,25,300,Education Line of Credit,McGill University,Montreal,Quebec,491282.61900358606,154336.68900358607,68.58,2021-03-02,2024-05-12,2046-03-02,308859.32,Active,Scotiabank Student Line of Credit,5,2105.52,12
829,829,38,148329.84,5.344,25,300,Student Loan,McGill University,Montreal,Quebec,167327.06629352906,18997.226293529064,88.65,2023-08-02,2024-05-14,2048-08-02,143393.32,Active,Canada Student Loans Program,3,897.11,12
830,830,9,106118.91,4.021,25,300,Graduate Student Loan,York University,Toronto,Ontario,129988.7840311926,23869.874031192594,81.64,2024-08-02,2024-10-28,2049-08-02,103174.41,Active,BMO Student Banking Program,3,561.37,6
831,831,23,278756.8,4.383,25,300,Professional Student Loan,Concordia University,Montreal,Quebec,390647.5202322548,111890.72023225483,71.36,2022-01-02,2024-05-05,2047-01-02,257304.75,Active,National Bank of Canada,4,1530.97,12
832,832,35,163746.37,5.496,15,180,Education Line of Credit,Carleton University,Ottawa,Ontario,218613.7426778857,54867.372677885694,74.9,2024-04-02,2024-05-09,2039-04-02,148874.66,Active,Bank of Montreal,4,1337.6,0
833,833,31,169154.44,8.621,25,300,Private Education Loan,Dalhousie University,Halifax,Nova Scotia,254446.48476812898,85292.04476812898,66.48,2022-01-02,2023-01-12,2047-01-02,161952.3,Active,National Bank of Canada,3,1375.9,12
834,834,9,197812.15,8.732,15,180,Parent PLUS Loan,Carleton University,Ottawa,Ontario,222138.15139520512,24326.001395205123,89.05,2019-08-02,2023-01-13,2034-08-02,144641.17,Active,Bank of Montreal,4,1974.93,6
835,835,4,207397.13,9.767,20,240,Private Education Loan,McMaster University,Hamilton,Ontario,290566.29708071885,83169.16708071885,71.38,2022-05-02,2023-09-12,2042-05-02,196051.9,Active,Bank of Nova Scotia,4,1969.52,12
836,836,9,210920.72,3.158,20,240,Professional Student Loan,University of Victoria,Victoria,British Columbia,322026.3416448167,111105.62164481668,65.5,2019-05-02,2022-05-11,2039-05-02,160936.46,Active,TD Canada Trust,4,1186.51,12
837,837,5,135774.37,5.437,25,300,Graduate Student Loan,NAIT,Edmonton,Alberta,183522.137338823,47747.767338823,73.98,2025-10-02,2025-12-14,2050-10-02,134478.76,Active,RBC Student Banking,2,828.67,0
838,838,35,230868.5,5.31,20,240,Graduate Student Loan,University of Alberta,Edmonton,Alberta,270364.533792819,39496.03379281901,85.39,2025-12-02,2026-01-05,2045-12-02,230868.5,In Grace Period,Royal Bank of Canada,5,1563.44,6
839,839,10,206908.38,3.389,25,300,Professional Student Loan,University of Ottawa,Ottawa,Ontario,280898.9892207682,73990.60922076821,73.66,2023-04-02,2023-06-12,2048-04-02,196017.75,In Deferment,RBC Student Banking,3,1023.56,12
840,840,21,79622.0,4.504,25,300,Graduate Student Loan,NAIT,Edmonton,Alberta,104256.18756283174,24634.187562831736,76.37,2026-03-02,2026-04-19,2051-03-02,79478.1,Active,RBC Student Banking,2,442.75,0
841,841,38,282590.49,3.322,20,240,Professional Student Loan,NAIT,Edmonton,Alberta,355997.8490510346,73407.35905103461,79.38,2020-04-02,2024-05-12,2040-04-02,221517.09,Active,Canada Student Loans Program,5,1613.18,6
842,842,38,81683.06,4.717,25,300,Student Loan,McMaster University,Hamilton,Ontario,99176.9865109176,17493.926510917605,82.36,2026-04-02,2026-06-20,2051-04-02,81683.06,In Grace Period,Royal Bank of Canada,2,464.14,12
843,843,29,280715.77,4.418,15,180,Student Loan,NAIT,Edmonton,Alberta,318103.09214080824,37387.32214080822,88.25,2022-12-02,2023-01-14,2037-12-02,233309.41,Active,Royal Bank of Canada,5,2135.71,0
844,844,41,97190.61,5.46,15,180,Education Line of Credit,York University,Toronto,Ontario,135721.33482717894,38530.72482717894,71.61,2024-06-02,2024-08-23,2039-06-02,91397.88,Active,RBC Student Banking,3,792.07,6
845,845,4,147723.73,7.012,15,180,Private Education Loan,NAIT,Edmonton,Alberta,214251.34928959404,66527.61928959403,68.95,2024-12-02,2025-01-15,2039-12-02,139939.0,Active,TD Student Line of Credit,4,1328.77,0
846,846,9,258871.36,8.182,20,240,Private Education Loan,University of Toronto,Toronto,Ontario,331198.06693086284,72326.70693086286,78.16,2025-03-02,2025-04-24,2045-03-02,258441.71,Active,Canada Student Loans Program,4,2194.72,12
847,847,3,87348.92,4.317,20,240,Student Loan,Memorial University,St. John's,Newfoundland,104522.17929743083,17173.259297430835,83.57,2023-12-02,2024-05-15,2043-12-02,80592.54,Active,Bank of Montreal,2,544.02,0
848,848,6,362200.2,5.019,25,300,Education Line of Credit,McMaster University,Hamilton,Ontario,449851.24579775013,87651.04579775012,80.52,2021-03-02,2024-05-02,2046-03-02,324781.86,Active,Royal Bank of Canada,5,2121.4,6
849,849,40,286461.23,5.135,25,300,Student Loan,Carleton University,Ottawa,Ontario,407108.3963900509,120647.1663900509,70.36,2026-02-02,2026-03-13,2051-02-02,286461.23,In Grace Period,Canada Student Loans Program,5,1697.23,6
850,850,12,272045.05,3.053,25,300,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,316173.52050332143,44128.47050332144,86.04,2020-05-02,2022-05-11,2045-05-02,228594.35,Active,Royal Bank of Canada,4,1297.58,6
851,851,30,411298.18,7.488,15,180,Education Line of Credit,University of Toronto,Toronto,Ontario,497528.2600479143,86230.08004791429,82.67,2019-05-02,2024-01-08,2034-05-02,274537.1,Active,BMO Student Banking Program,5,3809.98,0
852,852,39,104314.32,4.332,20,240,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,149583.25633023967,45268.93633023967,69.74,2021-10-02,2023-05-15,2041-10-02,91914.59,Active,RBC Student Banking,2,650.52,12
853,853,31,103165.01,3.011,25,300,Graduate Student Loan,Memorial University,St. John's,Newfoundland,157568.55379758778,54403.54379758779,65.47,2024-04-02,2024-05-09,2049-04-02,97459.23,Active,TD Student Line of Credit,2,489.81,0
854,854,35,178017.05,9.302,15,180,Private Education Loan,University of Manitoba,Winnipeg,Manitoba,292986.93256830325,114969.88256830326,60.76,2021-06-02,2023-09-08,2036-06-02,144654.19,Active,Canada Student Loans Program,4,1837.69,0
855,855,38,113780.12,7.626,15,180,Private Education Loan,University of Waterloo,Waterloo,Ontario,135881.43486988696,22101.314869886963,83.73,2021-08-02,2023-09-15,2036-08-02,96589.54,Active,Canada Student Loans Program,2,1062.92,12
856,856,14,376947.74,4.927,20,240,Graduate Student Loan,McGill University,Montreal,Quebec,438316.77800198586,61369.03800198587,86.0,2023-08-02,2023-10-01,2043-08-02,351626.62,Active,BMO Student Banking Program,5,2472.51,6
857,857,42,323925.15,4.470000000000001,20,240,Graduate Student Loan,McGill University,Montreal,Quebec,367718.26315289305,43793.11315289303,88.09,2019-09-02,2022-09-08,2039-09-02,252722.52,Active,RBC Student Banking,5,2044.07,6
858,858,15,194519.9,5.117,25,300,Graduate Student Loan,University of Calgary,Calgary,Alberta,235128.0422072893,40608.14220728932,82.73,2023-10-02,2024-09-03,2048-10-02,184270.78,Active,Royal Bank of Canada,5,1150.44,0
859,859,15,236761.91,8.63,25,300,Parent PLUS Loan,University of Alberta,Edmonton,Alberta,271482.2602893907,34720.350289390684,87.21,2024-01-02,2024-01-02,2049-01-02,230096.91,Active,CIBC,5,1927.26,0
860,860,1,199228.03,4.431,20,240,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,277442.9807435298,78214.9507435298,71.81,2026-01-02,2026-02-09,2046-01-02,199228.03,In Grace Period,Provincial Student Aid,3,1253.01,12
861,861,40,221657.41,4.858,20,240,Professional Student Loan,University of Toronto,Toronto,Ontario,248126.9701874189,26469.560187418887,89.33,2023-11-02,2023-12-13,2043-11-02,204825.91,Active,TD Canada Trust,5,1445.51,0
862,862,34,258225.53,2.941,25,300,Student Loan,Dalhousie University,Halifax,Nova Scotia,392907.51102941803,134681.98102941804,65.72,2020-03-02,2023-09-03,2045-03-02,210925.64,Active,RBC Student Banking,5,1216.63,0
863,863,24,136861.3,4.244,15,180,Professional Student Loan,University of Ottawa,Ottawa,Ontario,160679.10024710142,23817.800247101433,85.18,2022-01-02,2022-05-05,2037-01-02,110321.35,Active,TD Student Line of Credit,2,1029.16,6
864,864,40,138897.64,5.945,15,180,Education Line of Credit,University of Ottawa,Ottawa,Ontario,183317.58638502494,44419.94638502493,75.77,2022-12-02,2023-01-21,2037-12-02,124523.37,Active,TD Student Line of Credit,3,1167.97,12
865,865,2,175831.23,6.366,20,240,Education Line of Credit,University of Alberta,Edmonton,Alberta,200999.24818156415,25168.01818156414,87.48,2019-09-02,2024-01-09,2039-09-02,146092.48,Active,Provincial Student Aid,4,1297.12,12
866,866,6,177756.27,10.21,25,300,Private Education Loan,McGill University,Montreal,Quebec,218833.91791620245,41077.64791620246,81.23,2021-12-02,2023-05-13,2046-12-02,169346.74,Active,TD Canada Trust,4,1641.66,0
867,867,9,249267.63,5.716,20,240,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,349980.66006704426,100713.03006704425,71.22,2025-03-02,2025-05-02,2045-03-02,245306.17,Active,Provincial Student Aid,4,1745.23,6
868,868,38,146035.37,4.7,15,180,Graduate Student Loan,Ryerson University,Toronto,Ontario,180936.60741397043,34901.23741397043,80.71,2021-02-02,2023-05-14,2036-02-02,115162.55,Active,Canada Student Loans Program,4,1132.15,12
869,869,41,240183.75,12.411,20,240,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,298221.23544741265,58037.48544741265,80.54,2021-03-02,2022-09-04,2041-03-02,220792.95,Active,TD Student Line of Credit,4,2713.77,0
870,870,6,210141.16,7.2,15,180,Education Line of Credit,Carleton University,Ottawa,Ontario,289241.14958960086,79099.98958960085,72.65,2025-03-02,2025-05-20,2040-03-02,209489.62,Active,Royal Bank of Canada,5,1912.38,12
871,871,21,183775.8,7.216,20,240,Education Line of Credit,University of Waterloo,Waterloo,Ontario,254178.02794033327,70402.22794033328,72.3,2022-12-02,2024-05-08,2042-12-02,173330.76,Active,Bank of Montreal,4,1448.74,12
872,872,23,268677.25,2.644,25,300,Student Loan,McGill University,Montreal,Quebec,355240.76442479575,86563.51442479575,75.63,2021-07-02,2023-01-12,2046-07-02,238770.5,Active,Bank of Montreal,5,1224.91,12
873,873,9,199658.81,9.672,15,180,Private Education Loan,Concordia University,Montreal,Quebec,259591.91143822705,59933.10143822705,76.91,2022-08-02,2023-01-05,2037-08-02,173567.06,Active,Canada Student Loans Program,3,2105.66,0
874,874,15,196960.97,2.891,20,240,Professional Student Loan,University of Calgary,Calgary,Alberta,225712.56288412822,28751.592884128215,87.26,2025-02-02,2025-03-23,2045-02-02,192062.91,Active,Bank of Nova Scotia,5,1081.62,6
875,875,27,222586.09,3.403,15,180,Professional Student Loan,Ryerson University,Toronto,Ontario,279017.4835423372,56431.3935423372,79.77,2022-04-02,2023-01-15,2037-04-02,173839.99,Active,CIBC,3,1580.65,0
876,876,32,162256.09,3.726,20,240,Graduate Student Loan,Carleton University,Ottawa,Ontario,263410.02967359975,101153.93967359976,61.6,2020-10-02,2022-05-05,2040-10-02,135482.67,In Forbearance,TD Student Line of Credit,5,959.97,12
877,877,12,240599.19,3.574,15,180,Graduate Student Loan,University of Manitoba,Winnipeg,Manitoba,282627.17395372485,42027.98395372485,85.13,2025-08-02,2025-09-13,2040-08-02,238571.83,Active,Royal Bank of Canada,3,1728.76,6
878,878,27,226028.25,9.035,25,300,Parent PLUS Loan,McGill University,Montreal,Quebec,295083.98860337946,69055.73860337946,76.6,2023-05-02,2023-09-07,2048-05-02,219559.25,Active,Canada Student Loans Program,5,1902.24,6
879,879,30,307988.33,6.653,15,180,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,375970.45903803874,67982.12903803872,81.92,2023-04-02,2024-09-01,2038-04-02,275403.31,Active,CIBC,5,2708.88,6
880,880,1,212558.88,4.390000000000001,25,300,Graduate Student Loan,Queen's University,Kingston,Ontario,271941.04775720154,59382.16775720153,78.16,2025-05-02,2025-06-28,2050-05-02,210591.4,Active,National Bank of Canada,3,1168.24,6
881,881,41,97627.26,7.89,25,300,Education Line of Credit,University of Waterloo,Waterloo,Ontario,139593.2635316691,41966.00353166911,69.94,2021-06-02,2023-05-15,2046-06-02,90277.3,Active,Canada Student Loans Program,3,746.4,0
882,882,15,106178.42,3.656,20,240,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,176578.27946777138,70399.85946777138,60.13,2025-09-02,2025-10-25,2045-09-02,105877.57,Active,Scotiabank Student Line of Credit,2,624.34,6
883,883,39,351435.8,2.656,20,240,Graduate Student Loan,McMaster University,Hamilton,Ontario,412115.18266722874,60679.382667228754,85.28,2026-01-02,2026-03-30,2046-01-02,348094.67,Active,Bank of Montreal,5,1889.09,0
884,884,13,141409.84,4.16,25,300,Education Line of Credit,University of Calgary,Calgary,Alberta,214139.11085913138,72729.27085913139,66.04,2025-03-02,2025-05-25,2050-03-02,137842.6,Active,Bank of Montreal,4,758.96,0
885,885,15,272531.7,3.823,15,180,Graduate Student Loan,Ryerson University,Toronto,Ontario,352017.011782198,79485.31178219797,77.42,2023-08-02,2023-10-11,2038-08-02,249367.31,Active,TD Student Line of Credit,5,1991.8,12
886,886,21,213189.48,2.989,15,180,Student Loan,University of Waterloo,Waterloo,Ontario,238380.8750841286,25191.3950841286,89.43,2024-05-02,2024-07-03,2039-05-02,202718.62,Active,RBC Student Banking,5,1471.12,12
887,887,25,171674.35,7.17,15,180,Education Line of Credit,University of Victoria,Victoria,British Columbia,259353.3323462501,87678.9823462501,66.19,2024-12-02,2025-02-08,2039-12-02,166191.89,Active,Canada Student Loans Program,5,1559.42,6
888,888,22,74234.47,3.034,15,180,Student Loan,Dalhousie University,Halifax,Nova Scotia,100773.2386869106,26538.768686910596,73.66,2021-09-02,2023-09-03,2036-09-02,59437.87,Active,CIBC,2,513.86,12
889,889,26,227503.82,12.909,15,180,Private Education Loan,University of British Columbia,Vancouver,British Columbia,370777.16217168263,143273.34217168263,61.36,2019-05-02,2024-09-05,2034-05-02,170971.47,Active,TD Canada Trust,4,2864.87,0
890,890,1,241046.35,7.026,25,300,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,326903.2272581337,85856.8772581337,73.74,2021-09-02,2023-05-03,2046-09-02,224284.83,Active,National Bank of Canada,4,1707.67,6
891,891,8,234627.25,5.159,20,240,Education Line of Credit,Queen's University,Kingston,Ontario,273473.33097511006,38846.08097511006,85.8,2022-07-02,2022-09-10,2042-07-02,214802.99,Active,BMO Student Banking Program,3,1569.12,12
892,892,1,258112.07,4.008,20,240,Student Loan,York University,Toronto,Ontario,315192.3946200953,57080.324620095314,81.89,2020-02-02,2023-05-04,2040-02-02,203654.13,Active,CIBC,5,1565.2,6
893,893,16,193698.28,3.593,20,240,Student Loan,University of Waterloo,Waterloo,Ontario,217742.79031421113,24044.510314211133,88.96,2022-08-02,2023-01-06,2042-08-02,171489.96,Active,Scotiabank Student Line of Credit,4,1132.65,6
894,894,15,60930.56,2.732,20,240,Graduate Student Loan,Carleton University,Ottawa,Ontario,98145.00674697687,37214.44674697687,62.08,2023-05-02,2023-09-11,2043-05-02,55208.8,Active,TD Student Line of Credit,2,329.8,6
895,895,6,169461.75,6.717,20,240,Parent PLUS Loan,University of Ottawa,Ottawa,Ontario,203053.4644653988,33591.71446539881,83.46,2019-06-02,2022-09-04,2039-06-02,134020.11,Active,Canada Student Loans Program,4,1285.2,0
896,896,27,125248.41,6.773,20,240,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,163232.04146824172,37983.631468241714,76.73,2022-09-02,2022-09-04,2042-09-02,116901.8,In Deferment,Bank of Montreal,2,954.06,12
897,897,37,236562.24,4.828,20,240,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,281758.87565742404,45196.63565742405,83.96,2020-11-02,2023-05-07,2040-11-02,197558.11,Active,Scotiabank Student Line of Credit,4,1538.82,6
898,898,17,211466.6,10.471,15,180,Parent PLUS Loan,Queen's University,Kingston,Ontario,263109.7316955194,51643.131695519405,80.37,2025-05-02,2025-06-24,2040-05-02,211466.6,In Grace Period,National Bank of Canada,5,2333.75,12
899,899,33,148430.67,6.603,20,240,Education Line of Credit,Dalhousie University,Halifax,Nova Scotia,233819.05426209111,85388.3842620911,63.48,2020-12-02,2023-09-12,2040-12-02,125571.51,Active,BMO Student Banking Program,4,1115.68,0
900,900,21,175225.06,7.141,25,300,Education Line of Credit,University of Waterloo,Waterloo,Ontario,200066.10906582873,24841.04906582873,87.58,2023-11-02,2024-05-05,2048-11-02,168551.33,Active,Bank of Montreal,3,1254.26,0
901,901,6,175340.45,3.828,20,240,Graduate Student Loan,Carleton University,Ottawa,Ontario,232326.67699560995,56986.22699560993,75.47,2023-10-02,2023-12-14,2043-10-02,166325.85,Active,CIBC,4,1046.7,12
902,902,18,188930.94,4.855,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,307504.91938957997,118573.97938957997,61.44,2024-09-02,2024-10-11,2044-09-02,182705.11,Active,CIBC,4,1231.78,6
903,903,1,207014.74,5.754,25,300,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,305446.01760648447,98431.27760648448,67.77,2023-05-02,2023-07-09,2048-05-02,195223.91,Active,TD Student Line of Credit,4,1302.84,0
904,904,16,113614.28,5.001,15,180,Student Loan,Queen's University,Kingston,Ontario,146655.90848889452,33041.62848889452,77.47,2023-03-02,2023-05-01,2038-03-02,96649.18,Active,Bank of Nova Scotia,2,898.51,0
905,905,4,160245.27,7.812,15,180,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,222061.3956779649,61816.12567796491,72.16,2024-01-02,2024-09-08,2039-01-02,149686.39,Active,CIBC,3,1514.05,6
906,906,41,99989.12,11.824,20,240,Parent PLUS Loan,Queen's University,Kingston,Ontario,133185.80467989793,33196.68467989794,75.07,2023-02-02,2023-03-20,2043-02-02,96939.12,Active,Canada Student Loans Program,2,1088.72,12
907,907,16,169806.5,6.949,20,240,Education Line of Credit,Queen's University,Kingston,Ontario,190717.50866169453,20911.008661694534,89.04,2022-10-02,2023-09-06,2042-10-02,159094.02,Active,TD Canada Trust,3,1311.31,12
