payer_id,age,annual_income_cad,employment_status,marital_status,city,province,loan_amount,interest_rate,loan_term_years,loan_term_months,current_balance,loan_status,monthly_payment,origination_date,maturity_date,delinquency_risk,lender,institution_name,institution_city,institution_province,program_name,program_type,field_of_study,program_difficulty,program_duration_years,typical_tuition_cad,employment_rate_percent,avg_starting_salary_cad,university_name,institution_type,requires_licensing,job_market_outlook,income_category,age_group,program_difficulty_label,remaining_balance_pct,payment_to_income_ratio_pct,recommended_approach,career_outlook_flag
414,23,47565,Full-time,Common-law,Surrey,British Columbia,152216.72,9.011,20,240,141337.03,In Deferment,1370.61,2022-05-01,2042-05-01,1.0,TD Canada Trust,McMaster University,Hamilton,Ontario,Physics,Bachelor's,Science,3,4.0,40369.84,73.6,53482.04,Central College,College,0,Fair,Medium Income,Young Adult (18-24),High Difficulty,92.85,34.58,Proactive Monitoring,Moderate Job Market
379,32,0,Unemployed,Divorced,Brampton,Ontario,149997.89,2.767,15,180,130547.84,Active,1019.13,2023-06-01,2038-06-01,1.0,Canada Student Loans Program,NAIT,Edmonton,Alberta,Sports Management,Bachelor's,Business,1,4.0,29570.97,75.9,39415.75,McGill University,University,0,Challenging,Low Income,Young Professional (25-34),Low Difficulty,87.03,,Proactive Monitoring,Moderate Job Market
749,28,69277,Full-time,Single,Laval,Quebec,149943.92,3.747,20,240,127223.52,Active,888.77,2021-08-01,2041-08-01,1.0,National Bank of Canada,Ryerson University,Toronto,Ontario,Mechanical Engineering,Bachelor's,Engineering,3,4.0,43531.84,90.7,73564.01,Southern College,College,1,Good,Medium Income,Young Professional (25-34),High Difficulty,84.85,15.4,Proactive Monitoring,Strong Job Market
330,43,22718,Part-time,Widowed,London,Ontario,149752.88,4.84,15,180,132958.1,Active,1171.79,2023-06-01,2038-06-01,1.0,CIBC,Dalhousie University,Halifax,Nova Scotia,Elementary Education,Bachelor's,Education,2,4.0,27618.4,83.5,50773.63,University of British Columbia (UBC),University,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,88.79,61.9,Proactive Monitoring,Moderate Job Market
823,26,42388,Full-time,Divorced,Mississauga,Ontario,149690.14,7.584,20,240,141523.07,Active,1213.59,2022-12-01,2042-12-01,1.0,Bank of Montreal,Concordia University,Montreal,Quebec,Master of Science in Engineering,Master's,Engineering,3,2.0,55848.0,87.5,82316.7,University of British Columbia (UBC),University,1,Fair,Medium Income,Young Professional (25-34),High Difficulty,94.54,34.36,Proactive Monitoring,Strong Job Market
966,20,19096,Part-time,Divorced,Ottawa,Ontario,148096.95,4.172000000000001,20,240,123659.63,Active,910.92,2021-08-01,2041-08-01,1.0,Canada Student Loans Program,Queen's University,Kingston,Ontario,Psychology,Bachelor's,Social Sciences,2,4.0,35551.65,79.2,44490.17,Northern College,College,0,Fair,Low Income,Young Adult (18-24),Medium Difficulty,83.5,57.24,Proactive Monitoring,Moderate Job Market
278,28,21129,Part-time,Single,Surrey,British Columbia,147296.3,4.49,15,180,107983.43,Active,1126.05,2020-09-01,2035-09-01,1.0,Bank of Montreal,University of Saskatchewan,Saskatoon,Saskatchewan,Social Work,Bachelor's,Social Sciences,2,4.0,28992.11,80.1,47083.61,Metropolitan College,College,0,Excellent,Low Income,Young Professional (25-34),Medium Difficulty,73.31,63.95,Proactive Monitoring,Moderate Job Market
520,38,70533,Full-time,Common-law,Steinbach,Manitoba,146756.84,5.644,20,240,133795.96,Active,1021.49,2023-04-01,2043-04-01,1.0,Provincial Student Aid,Memorial University,St. John's,Newfoundland,Communications,Bachelor's,Liberal Arts,1,4.0,30347.88,76.6,43539.85,Metropolitan College,College,0,Good,High Income,Mid-Career (35-49),Low Difficulty,91.17,17.38,Proactive Monitoring,Moderate Job Market
706,38,0,Unemployed,Single,Quebec City,Quebec,145650.84,6.604,20,240,131834.57,Active,1094.87,2021-10-01,2041-10-01,1.0,TD Student Line of Credit,McMaster University,Hamilton,Ontario,Juris Doctor (Law),Professional,Law,3,3.0,79314.58,78.8,77940.76,Central Professional School,Professional School,1,Challenging,Low Income,Mid-Career (35-49),High Difficulty,90.51,,Proactive Monitoring,Moderate Job Market
691,31,48139,Full-time,Widowed,Brandon,Manitoba,144634.79,6.194,15,180,128235.83,Active,1235.72,2022-09-01,2037-09-01,1.0,BMO Student Banking Program,McMaster University,Hamilton,Ontario,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Medium Income,Young Professional (25-34),Medium Difficulty,88.66,30.8,Proactive Monitoring,Strong Job Market
369,22,47220,Full-time,Married,Hamilton,Ontario,143825.76,10.48,15,180,135004.16,Active,1588.07,2023-04-01,2038-04-01,1.0,Canada Student Loans Program,University of Ottawa,Ottawa,Ontario,Physics,Bachelor's,Science,3,4.0,40369.84,73.6,53482.04,Central College,College,0,Fair,Medium Income,Young Adult (18-24),High Difficulty,93.87,40.36,Proactive Monitoring,Moderate Job Market
46,35,44306,Full-time,Married,Burnaby,British Columbia,143594.29,10.251,15,180,126576.69,Active,1565.2,2022-10-01,2037-10-01,1.0,Scotiabank Student Line of Credit,McMaster University,Hamilton,Ontario,Marketing,Bachelor's,Business,1,4.0,30903.79,88.3,45697.04,Western College,College,0,Excellent,Medium Income,Mid-Career (35-49),Low Difficulty,88.15,42.39,Proactive Monitoring,Strong Job Market
180,34,18499,Part-time,Common-law,Vancouver,British Columbia,143149.72,6.033,20,240,133183.7,Active,1028.3,2022-10-01,2042-10-01,1.0,Bank of Nova Scotia,NAIT,Edmonton,Alberta,Physics,Bachelor's,Science,3,4.0,40369.84,73.6,53482.04,Central College,College,0,Fair,Low Income,Young Professional (25-34),High Difficulty,93.04,66.7,Proactive Monitoring,Moderate Job Market
908,18,41750,Full-time,Divorced,Edmonton,Alberta,142206.63,3.266,25,300,131280.31,Active,694.2,2022-06-01,2047-06-01,1.0,Canada Student Loans Program,University of Waterloo,Waterloo,Ontario,Criminal Justice,Bachelor's,Social Sciences,2,4.0,29149.24,76.6,46781.72,Central College,College,0,Challenging,Medium Income,Young Adult (18-24),Medium Difficulty,92.32,19.95,Proactive Monitoring,Moderate Job Market
930,44,74559,Full-time,Common-law,Laval,Quebec,141572.34,11.063,25,300,137551.34,Active,1394.02,2022-08-01,2047-08-01,1.0,TD Canada Trust,McMaster University,Hamilton,Ontario,Communications,Bachelor's,Liberal Arts,1,4.0,30347.88,76.6,43539.85,Metropolitan College,College,0,Good,High Income,Mid-Career (35-49),Low Difficulty,97.16,22.44,Proactive Monitoring,Moderate Job Market
4,33,18509,Part-time,Common-law,Red Deer,Alberta,139922.83,4.573,25,300,127660.18,Active,783.55,2022-01-01,2047-01-01,1.0,Bank of Nova Scotia,University of British Columbia,Vancouver,British Columbia,Mechanical Engineering,Bachelor's,Engineering,3,4.0,43531.84,90.7,73564.01,Southern College,College,1,Good,Low Income,Young Professional (25-34),High Difficulty,91.24,50.8,Proactive Monitoring,Strong Job Market
274,26,42126,Full-time,Married,Brampton,Ontario,139390.95,7.075,25,300,129536.55,Active,991.87,2021-08-01,2046-08-01,1.0,BMO Student Banking Program,Memorial University,St. John's,Newfoundland,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Medium Income,Young Professional (25-34),Medium Difficulty,92.93,28.25,Proactive Monitoring,Strong Job Market
317,38,21898,Part-time,Single,Victoria,British Columbia,138493.47,7.639,15,180,119738.65,Active,1294.82,2021-12-01,2036-12-01,1.0,Royal Bank of Canada,NAIT,Edmonton,Alberta,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Low Income,Mid-Career (35-49),Low Difficulty,86.46,70.96,Proactive Monitoring,Moderate Job Market
91,35,20918,Part-time,Single,Steinbach,Manitoba,138245.49,7.925,25,300,129966.6,Active,1060.14,2021-04-01,2046-04-01,1.0,Canada Student Loans Program,University of Manitoba,Winnipeg,Manitoba,Mathematics,Bachelor's,Science,3,4.0,43771.19,71.3,55946.22,University of British Columbia (UBC),University,0,Good,Low Income,Mid-Career (35-49),High Difficulty,94.01,60.82,Proactive Monitoring,Moderate Job Market
116,18,0,Unemployed,Married,Ottawa,Ontario,138092.88,6.14,20,240,128928.59,Active,1000.53,2023-05-01,2043-05-01,1.0,Scotiabank Student Line of Credit,Ryerson University,Toronto,Ontario,Information Technology,Bachelor's,Technology,2,4.0,42437.76,86.0,62830.9,Southern College,College,0,Good,Low Income,Young Adult (18-24),Medium Difficulty,93.36,,Proactive Monitoring,Strong Job Market
334,19,17071,Part-time,Married,Ottawa,Ontario,137662.94,4.964,25,300,132827.39,Active,801.88,2023-08-01,2048-08-01,1.0,RBC Student Banking,NAIT,Edmonton,Alberta,Network Administration,Certificate,Technology,2,2.0,23438.0,81.9,51294.44,Western Community College,Community College,0,Fair,Low Income,Young Adult (18-24),Medium Difficulty,96.49,56.37,Proactive Monitoring,Moderate Job Market
599,38,23854,Part-time,Married,Victoria,British Columbia,137617.06,3.865,15,180,113520.48,Active,1008.65,2022-12-01,2037-12-01,1.0,CIBC,Carleton University,Ottawa,Ontario,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,82.49,50.74,Proactive Monitoring,Strong Job Market
783,29,51187,Full-time,Single,Victoria,British Columbia,136122.83,6.028,25,300,124279.87,In Forbearance,879.37,2021-05-01,2046-05-01,1.0,CIBC,University of British Columbia,Vancouver,British Columbia,Medical Assistant,Certificate,Healthcare,1,1.0,13748.25,84.2,37119.97,Central Community College,Community College,1,Excellent,Medium Income,Young Professional (25-34),Low Difficulty,91.3,20.62,Proactive Monitoring,Moderate Job Market
490,43,0,Unemployed,Divorced,Surrey,British Columbia,135886.64,2.771,20,240,116257.25,Active,738.14,2022-08-01,2042-08-01,1.0,Scotiabank Student Line of Credit,Memorial University,St. John's,Newfoundland,Electrical Engineering,Bachelor's,Engineering,3,4.0,48662.77,84.2,69985.16,Western College,College,1,Fair,Low Income,Mid-Career (35-49),High Difficulty,85.55,,Proactive Monitoring,Moderate Job Market
595,34,16963,Part-time,Married,Steinbach,Manitoba,134828.15,6.486,20,240,124908.8,Active,1004.13,2023-07-01,2043-07-01,1.0,CIBC,University of British Columbia,Vancouver,British Columbia,Information Technology,Bachelor's,Technology,2,4.0,42437.76,86.0,62830.9,Southern College,College,0,Good,Low Income,Young Professional (25-34),Medium Difficulty,92.64,71.03,Proactive Monitoring,Strong Job Market
875,43,0,Unemployed,Divorced,Red Deer,Alberta,132411.26,5.854,20,240,114447.69,In Deferment,937.52,2020-10-01,2040-10-01,1.0,Bank of Nova Scotia,Ryerson University,Toronto,Ontario,Sports Management,Bachelor's,Business,1,4.0,29570.97,75.9,39415.75,McGill University,University,0,Challenging,Low Income,Mid-Career (35-49),Low Difficulty,86.43,,Proactive Monitoring,Moderate Job Market
424,21,64092,Full-time,Common-law,Montreal,Quebec,132078.3,6.151,25,300,128372.38,Active,863.22,2023-09-01,2048-09-01,1.0,Scotiabank Student Line of Credit,University of Calgary,Calgary,Alberta,Marketing,Bachelor's,Business,1,4.0,30903.79,88.3,45697.04,Western College,College,0,Excellent,Medium Income,Young Adult (18-24),Low Difficulty,97.19,16.16,Proactive Monitoring,Strong Job Market
420,31,21636,Part-time,Married,Brampton,Ontario,131309.39,10.761,20,240,126550.87,Active,1334.07,2023-01-01,2043-01-01,1.0,TD Canada Trust,Dalhousie University,Halifax,Nova Scotia,Doctor of Pharmacy,Professional,Healthcare,3,4.0,63047.69,96.7,96418.01,Northern Professional School,Professional School,1,Fair,Low Income,Young Professional (25-34),High Difficulty,96.38,73.99,Proactive Monitoring,Strong Job Market
144,31,0,Unemployed,Single,Edmonton,Alberta,131285.77,4.442,25,300,122083.48,Active,725.41,2022-04-01,2047-04-01,1.0,Bank of Montreal,Simon Fraser University,Burnaby,British Columbia,Social Work,Bachelor's,Social Sciences,2,4.0,28992.11,80.1,47083.61,Metropolitan College,College,0,Excellent,Low Income,Young Professional (25-34),Medium Difficulty,92.99,,Proactive Monitoring,Moderate Job Market
151,38,18281,Part-time,Married,Red Deer,Alberta,129946.41,4.259,25,300,121440.11,Active,704.62,2023-07-01,2048-07-01,1.0,Bank of Nova Scotia,Memorial University,St. John's,Newfoundland,Communications,Bachelor's,Liberal Arts,1,4.0,30347.88,76.6,43539.85,Metropolitan College,College,0,Good,Low Income,Mid-Career (35-49),Low Difficulty,93.45,46.25,Proactive Monitoring,Moderate Job Market
12,43,49240,Full-time,Married,Victoria,British Columbia,129739.02,4.555,15,180,108026.35,Active,996.15,2022-12-01,2037-12-01,1.0,CIBC,Ryerson University,Toronto,Ontario,Pre-Medicine,Bachelor's,Science,3,4.0,47308.35,66.9,44379.75,University of Toronto,University,0,Good,Medium Income,Mid-Career (35-49),High Difficulty,83.26,24.28,Proactive Monitoring,Career Support Needed
201,39,0,Unemployed,Married,Burnaby,British Columbia,129063.22,4.2780000000000005,25,300,120635.94,Active,701.21,2022-07-01,2047-07-01,1.0,Bank of Montreal,University of Calgary,Calgary,Alberta,Master of Social Work,Master's,Social Sciences,2,2.0,43258.74,90.1,59912.03,Eastern Professional School,Professional School,0,Good,Low Income,Mid-Career (35-49),Medium Difficulty,93.47,,Proactive Monitoring,Strong Job Market
33,31,17060,Part-time,Widowed,Surrey,British Columbia,128552.22,11.962,25,300,124448.15,In Deferment,1350.33,2022-05-01,2047-05-01,1.0,Provincial Student Aid,McGill University,Montreal,Quebec,Automotive Technology,Certificate,Technical,1,2.0,17732.27,83.7,45175.53,Northern Community College,Community College,0,Fair,Low Income,Young Professional (25-34),Low Difficulty,96.81,94.98,Proactive Monitoring,Moderate Job Market
47,42,0,Unemployed,Divorced,Burnaby,British Columbia,128010.33,7.151,20,240,115913.9,Active,1004.1,2022-02-01,2042-02-01,1.0,TD Student Line of Credit,University of Ottawa,Ottawa,Ontario,Social Work,Bachelor's,Social Sciences,2,4.0,28992.11,80.1,47083.61,Metropolitan College,College,0,Excellent,Low Income,Mid-Career (35-49),Medium Difficulty,90.55,,Proactive Monitoring,Moderate Job Market
952,40,18643,Part-time,Widowed,Red Deer,Alberta,126791.62,4.01,25,300,120381.86,In Deferment,669.95,2023-03-01,2048-03-01,1.0,TD Student Line of Credit,Dalhousie University,Halifax,Nova Scotia,Sports Management,Bachelor's,Business,1,4.0,29570.97,75.9,39415.75,McGill University,University,0,Challenging,Low Income,Mid-Career (35-49),Low Difficulty,94.94,43.12,Proactive Monitoring,Moderate Job Market
293,19,16871,Part-time,Single,Hamilton,Ontario,125492.5,9.144,15,180,108910.54,Active,1283.6,2021-09-01,2036-09-01,1.0,Royal Bank of Canada,University of Calgary,Calgary,Alberta,Automotive Technology,Certificate,Technical,1,2.0,17732.27,83.7,45175.53,Northern Community College,Community College,0,Fair,Low Income,Young Adult (18-24),Low Difficulty,86.79,91.3,Proactive Monitoring,Moderate Job Market
436,44,24176,Part-time,Divorced,Edmonton,Alberta,123129.13,5.831,25,300,116619.49,Active,780.65,2022-07-01,2047-07-01,1.0,Bank of Montreal,York University,Toronto,Ontario,Communications,Bachelor's,Liberal Arts,1,4.0,30347.88,76.6,43539.85,Metropolitan College,College,0,Good,Low Income,Mid-Career (35-49),Low Difficulty,94.71,38.75,Proactive Monitoring,Moderate Job Market
773,38,51347,Full-time,Married,Calgary,Alberta,122872.46,4.114,20,240,110595.86,Active,751.98,2022-05-01,2042-05-01,1.0,Bank of Montreal,Simon Fraser University,Burnaby,British Columbia,Psychology,Bachelor's,Social Sciences,2,4.0,35551.65,79.2,44490.17,Northern College,College,0,Fair,Medium Income,Mid-Career (35-49),Medium Difficulty,90.01,17.57,Proactive Monitoring,Moderate Job Market
696,31,72283,Full-time,Single,Brandon,Manitoba,121558.2,9.067,25,300,114759.66,Active,1025.69,2021-12-01,2046-12-01,1.0,CIBC,University of Toronto,Toronto,Ontario,Marketing,Bachelor's,Business,1,4.0,30903.79,88.3,45697.04,Western College,College,0,Excellent,High Income,Young Professional (25-34),Low Difficulty,94.41,17.03,Proactive Monitoring,Strong Job Market
878,18,21602,Part-time,Common-law,Laval,Quebec,120702.43,4.732,20,240,107961.67,Active,778.82,2022-07-01,2042-07-01,1.0,Scotiabank Student Line of Credit,Simon Fraser University,Burnaby,British Columbia,Social Work,Bachelor's,Social Sciences,2,4.0,28992.11,80.1,47083.61,Metropolitan College,College,0,Excellent,Low Income,Young Adult (18-24),Medium Difficulty,89.44,43.26,Proactive Monitoring,Moderate Job Market
355,31,0,Unemployed,Married,Burnaby,British Columbia,120553.81,2.719,15,180,91831.4,Active,816.33,2021-08-01,2036-08-01,1.0,BMO Student Banking Program,Dalhousie University,Halifax,Nova Scotia,Physics,Bachelor's,Science,3,4.0,40369.84,73.6,53482.04,Central College,College,0,Fair,Low Income,Young Professional (25-34),High Difficulty,76.17,,Proactive Monitoring,Moderate Job Market
649,39,22569,Part-time,Divorced,Burnaby,British Columbia,120174.89,5.768,15,180,96418.0,Active,999.1,2022-02-01,2037-02-01,1.0,Scotiabank Student Line of Credit,NAIT,Edmonton,Alberta,Master of Education,Master's,Education,2,2.0,34248.09,89.3,63598.44,University of Alberta,University,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,80.23,53.12,Proactive Monitoring,Strong Job Market
125,37,15151,Part-time,Common-law,Calgary,Alberta,119538.88,4.618,20,240,107130.39,Active,763.9,2022-08-01,2042-08-01,1.0,Canada Student Loans Program,McGill University,Montreal,Quebec,Mathematics,Bachelor's,Science,3,4.0,43771.19,71.3,55946.22,University of British Columbia (UBC),University,0,Good,Low Income,Mid-Career (35-49),High Difficulty,89.62,60.5,Proactive Monitoring,Moderate Job Market
329,35,50375,Full-time,Common-law,Victoria,British Columbia,119071.46,3.486,15,180,103830.08,Active,850.4,2022-11-01,2037-11-01,1.0,Canada Student Loans Program,York University,Toronto,Ontario,Doctor of Pharmacy,Professional,Healthcare,3,4.0,63047.69,96.7,96418.01,Northern Professional School,Professional School,1,Fair,Medium Income,Mid-Career (35-49),High Difficulty,87.2,20.26,Proactive Monitoring,Strong Job Market
226,18,17955,Part-time,Married,Victoria,British Columbia,118753.72,4.284,15,180,94674.65,Active,895.4,2021-11-01,2036-11-01,1.0,Provincial Student Aid,University of Alberta,Edmonton,Alberta,Master of Business Administration,Master's,Business,2,2.0,60584.46,93.5,91921.43,Eastern Professional School,Professional School,0,Challenging,Low Income,Young Adult (18-24),Medium Difficulty,79.72,59.84,Proactive Monitoring,Strong Job Market
77,41,24401,Part-time,Married,Quebec City,Quebec,118170.99,3.616,25,300,105085.62,Active,598.97,2021-08-01,2046-08-01,1.0,Provincial Student Aid,Simon Fraser University,Burnaby,British Columbia,Sports Management,Bachelor's,Business,1,4.0,29570.97,75.9,39415.75,McGill University,University,0,Challenging,Low Income,Mid-Career (35-49),Low Difficulty,88.93,29.46,Proactive Monitoring,Moderate Job Market
88,27,18169,Part-time,Widowed,Vancouver,British Columbia,117744.17,10.157,20,240,116000.44,In Deferment,1148.53,2025-05-01,2045-05-01,1.0,Provincial Student Aid,University of Waterloo,Waterloo,Ontario,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Low Income,Young Professional (25-34),High Difficulty,98.52,75.86,Proactive Monitoring,Strong Job Market
235,34,55872,Full-time,Single,Victoria,British Columbia,114402.9,7.472,20,240,101432.44,Active,919.66,2021-11-01,2041-11-01,1.0,Bank of Montreal,Simon Fraser University,Burnaby,British Columbia,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Medium Income,Young Professional (25-34),Medium Difficulty,88.66,19.75,Proactive Monitoring,Strong Job Market
553,37,46288,Full-time,Divorced,Calgary,Alberta,114093.8,5.588,20,240,102413.22,Active,790.52,2022-05-01,2042-05-01,1.0,TD Canada Trust,University of Toronto,Toronto,Ontario,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Medium Income,Mid-Career (35-49),Medium Difficulty,89.76,20.49,Proactive Monitoring,Strong Job Market
129,37,22039,Part-time,Divorced,Edmonton,Alberta,113289.16,7.447,20,240,102364.92,Active,908.98,2021-12-01,2041-12-01,1.0,CIBC,Dalhousie University,Halifax,Nova Scotia,Physics,Bachelor's,Science,3,4.0,40369.84,73.6,53482.04,Central College,College,0,Fair,Low Income,Mid-Career (35-49),High Difficulty,90.36,49.49,Proactive Monitoring,Moderate Job Market
386,41,52482,Full-time,Common-law,Brampton,Ontario,113030.3,2.709,15,180,85514.07,Active,764.84,2022-01-01,2037-01-01,1.0,Bank of Nova Scotia,York University,Toronto,Ontario,Pre-Medicine,Bachelor's,Science,3,4.0,47308.35,66.9,44379.75,University of Toronto,University,0,Good,Medium Income,Mid-Career (35-49),High Difficulty,75.66,17.49,Proactive Monitoring,Career Support Needed
946,36,58049,Full-time,Common-law,Ottawa,Ontario,112278.28,11.51,15,180,99109.04,Active,1312.34,2021-07-01,2036-07-01,1.0,Provincial Student Aid,Carleton University,Ottawa,Ontario,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Medium Income,Mid-Career (35-49),Medium Difficulty,88.27,27.13,Proactive Monitoring,Strong Job Market
459,24,0,Unemployed,Married,Mississauga,Ontario,110502.57,4.34,20,240,97377.33,Active,689.59,2022-10-01,2042-10-01,1.0,TD Canada Trust,Memorial University,St. John's,Newfoundland,Master of Social Work,Master's,Social Sciences,2,2.0,43258.74,90.1,59912.03,Eastern Professional School,Professional School,0,Good,Low Income,Young Adult (18-24),Medium Difficulty,88.12,,Proactive Monitoring,Strong Job Market
705,18,19670,Part-time,Married,Brandon,Manitoba,108968.41,3.109,20,240,96609.72,Active,610.3,2023-04-01,2043-04-01,1.0,TD Canada Trust,University of Toronto,Toronto,Ontario,Master of Business Administration,Master's,Business,2,2.0,60584.46,93.5,91921.43,Eastern Professional School,Professional School,0,Challenging,Low Income,Young Adult (18-24),Medium Difficulty,88.66,37.23,Proactive Monitoring,Strong Job Market
132,28,15255,Part-time,Common-law,Montreal,Quebec,108416.12,10.485,20,240,101457.4,Active,1081.31,2021-09-01,2041-09-01,1.0,National Bank of Canada,Dalhousie University,Halifax,Nova Scotia,General Studies,Bachelor's,Liberal Arts,1,4.0,22950.56,67.1,36675.12,Northern College,College,0,Excellent,Low Income,Young Professional (25-34),Low Difficulty,93.58,85.06,Proactive Monitoring,Career Support Needed
821,43,52196,Full-time,Widowed,London,Ontario,108086.72,5.257,15,180,88927.24,In Deferment,869.28,2022-02-01,2037-02-01,1.0,TD Canada Trust,McGill University,Montreal,Quebec,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Medium Income,Mid-Career (35-49),High Difficulty,82.27,19.98,Proactive Monitoring,Strong Job Market
479,31,24585,Part-time,Married,Montreal,Quebec,104893.42,7.292,20,240,99664.07,Active,831.72,2023-09-01,2043-09-01,1.0,TD Canada Trust,McMaster University,Hamilton,Ontario,Master of Education,Master's,Education,2,2.0,34248.09,89.3,63598.44,University of Alberta,University,0,Fair,Low Income,Young Professional (25-34),Medium Difficulty,95.01,40.6,Proactive Monitoring,Strong Job Market
215,25,23258,Part-time,Common-law,Brampton,Ontario,104262.33,3.885,15,180,95895.4,Active,765.22,2024-09-01,2039-09-01,1.0,TD Student Line of Credit,University of Waterloo,Waterloo,Ontario,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Low Income,Young Professional (25-34),High Difficulty,91.98,39.48,Proactive Monitoring,Strong Job Market
846,25,66491,Full-time,Widowed,Burnaby,British Columbia,102217.36,4.479,15,180,80310.84,Active,780.86,2022-02-01,2037-02-01,1.0,TD Canada Trust,McMaster University,Hamilton,Ontario,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Medium Income,Young Professional (25-34),Medium Difficulty,78.57,14.09,Proactive Monitoring,Strong Job Market
576,41,0,Unemployed,Common-law,Burnaby,British Columbia,101960.87,11.448,25,300,99973.23,Active,1032.53,2023-05-01,2048-05-01,1.0,CIBC,University of Saskatchewan,Saskatoon,Saskatchewan,Network Administration,Certificate,Technology,2,2.0,23438.0,81.9,51294.44,Western Community College,Community College,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,98.05,,Proactive Monitoring,Moderate Job Market
452,21,19953,Part-time,Widowed,Calgary,Alberta,101837.73,4.019,20,240,88405.45,In Deferment,618.14,2022-07-01,2042-07-01,1.0,National Bank of Canada,University of Alberta,Edmonton,Alberta,Accounting,Bachelor's,Business,2,4.0,38400.1,89.2,57397.74,University of British Columbia (UBC),University,0,Fair,Low Income,Young Adult (18-24),Medium Difficulty,86.81,37.18,Proactive Monitoring,Strong Job Market
218,23,54390,Full-time,Married,Burnaby,British Columbia,101620.05,4.365,20,240,93208.49,Active,635.52,2022-10-01,2042-10-01,1.0,Bank of Nova Scotia,Simon Fraser University,Burnaby,British Columbia,Dental Hygiene,Associate,Healthcare,2,2.0,36524.51,95.5,62316.7,Southern College,College,1,Challenging,Medium Income,Young Adult (18-24),Medium Difficulty,91.72,14.02,Proactive Monitoring,Strong Job Market
177,29,22969,Part-time,Divorced,Victoria,British Columbia,101236.47,4.015000000000001,20,240,87558.24,Active,614.27,2021-06-01,2041-06-01,1.0,TD Student Line of Credit,University of Toronto,Toronto,Ontario,Accounting,Bachelor's,Business,2,4.0,38400.1,89.2,57397.74,University of British Columbia (UBC),University,0,Fair,Low Income,Young Professional (25-34),Medium Difficulty,86.49,32.09,Proactive Monitoring,Strong Job Market
310,39,0,Unemployed,Common-law,Toronto,Ontario,99561.74,6.808,15,180,90641.1,Active,884.24,2024-02-01,2039-02-01,1.0,Royal Bank of Canada,University of Calgary,Calgary,Alberta,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Low Income,Mid-Career (35-49),High Difficulty,91.04,,Proactive Monitoring,Strong Job Market
711,22,69130,Full-time,Single,Red Deer,Alberta,99309.89,7.227,15,180,83486.57,In Forbearance,905.28,2021-07-01,2036-07-01,1.0,Provincial Student Aid,Ryerson University,Toronto,Ontario,Accounting,Bachelor's,Business,2,4.0,38400.1,89.2,57397.74,University of British Columbia (UBC),University,0,Fair,Medium Income,Young Adult (18-24),Medium Difficulty,84.07,15.71,Proactive Monitoring,Strong Job Market
464,24,44224,Full-time,Widowed,Lethbridge,Alberta,97381.49,12.511,15,180,90881.57,Active,1200.95,2023-04-01,2038-04-01,1.0,TD Canada Trust,University of Manitoba,Winnipeg,Manitoba,Nursing,Bachelor's,Healthcare,2,4.0,39406.16,91.0,68856.86,University of Alberta,University,1,Excellent,Medium Income,Young Adult (18-24),Medium Difficulty,93.33,32.59,Proactive Monitoring,Strong Job Market
915,36,17928,Part-time,Widowed,Montreal,Quebec,97118.88,3.935,20,240,86041.24,Active,585.2,2022-07-01,2042-07-01,1.0,RBC Student Banking,University of Ottawa,Ottawa,Ontario,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,88.59,39.17,Proactive Monitoring,Strong Job Market
362,40,15326,Part-time,Divorced,Victoria,British Columbia,96496.6,9.359,20,240,93360.66,Active,890.61,2023-07-01,2043-07-01,1.0,National Bank of Canada,Ryerson University,Toronto,Ontario,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Low Income,Mid-Career (35-49),Low Difficulty,96.75,69.73,Proactive Monitoring,Moderate Job Market
